T type,T type sentencecase,Specimen ID,T type class,Dataset,T type sub-class,Binary_Lamp5,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,847083836,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,851016910,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,740155221,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,759939473,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,694146546,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,656705176,MGE interneuron,New Patchseq,Sst,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,778327002,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,829185764,CGE interneuron,New Patchseq,Vip,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,698570301,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb-Ires-Cre,Pvalb-Ires-Cre,763952780,CGE interneuron,New Patchseq,Vip,0,
Sst Myh8 Etv1,Sst Myh8 Etv1,657858349,MGE interneuron,New Patchseq,Sst,0,
Vip Chat Htr1F,Vip Chat Htr1F,755552030,CGE interneuron,New Patchseq,Vip,0,
Lamp5 Lsp1,Lamp5 Lsp1,652305423,CGE interneuron,New Patchseq,Lamp5,1,
Sst Hpse Cbln4,Sst Hpse Cbln4,760981484,MGE interneuron,New Patchseq,Sst,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,842844583,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Lhx6,Lamp5 Lhx6,711483278,CGE interneuron,New Patchseq,Lamp5,1,
Sncg Vip Itih5,Sncg Vip Itih5,992386952,CGE interneuron,New Patchseq,Sncg,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,886335606,MGE interneuron,New Patchseq,Pvalb,0,
Sncg Vip Itih5,Sncg Vip Itih5,859655391,CGE interneuron,New Patchseq,Sncg,0,
Pvalb Tpbg,Pvalb Tpbg,744454952,MGE interneuron,New Patchseq,Pvalb,0,
Lamp5 Ntn1 Npy2R,Lamp5 Ntn1 Npy2R,889183564,CGE interneuron,New Patchseq,Lamp5,1,
Vip Ptprt Pkp2,Vip Ptprt Pkp2,700390241,CGE interneuron,New Patchseq,Vip,0,
Pvalb Tpbg,Pvalb Tpbg,639797308,MGE interneuron,New Patchseq,Pvalb,0,
Sst Nr2F2 Necab1,Sst Nr2F2 Necab1,770238836,MGE interneuron,New Patchseq,Sst,0,
Pvalb Akr1C18 Ntf3,Pvalb Akr1C18 Ntf3,887048277,MGE interneuron,New Patchseq,Pvalb,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,752063316,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,652812484,CGE interneuron,New Patchseq,Lamp5,1,
Sst Nts,Sst Nts,795844214,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Lsp1,Lamp5 Lsp1,642124659,CGE interneuron,New Patchseq,Lamp5,1,
Lamp5 Lsp1,Lamp5 Lsp1,659697295,CGE interneuron,New Patchseq,Lamp5,1,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,796636728,CGE interneuron,New Patchseq,Vip,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,892547707,MGE interneuron,New Patchseq,Pvalb,0,
Pvalb Akr1C18 Ntf3,Pvalb Akr1C18 Ntf3,904023586,MGE interneuron,New Patchseq,Pvalb,0,
Sst Tac2 Tacstd2,Sst Tac2 Tacstd2,674495385,MGE interneuron,New Patchseq,Sst,0,
Sst Hpse Sema3C,Sst Hpse Sema3C,657442490,MGE interneuron,New Patchseq,Sst,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,837594867,MGE interneuron,New Patchseq,Pvalb,0,
Sst Hpse Cbln4,Sst Hpse Cbln4,689098357,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,825522397,CGE interneuron,New Patchseq,Lamp5,1,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,762757594,MGE interneuron,New Patchseq,Pvalb,0,
Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,738401019,CGE interneuron,New Patchseq,Vip,0,
Pvalb Th Sst,Pvalb Th Sst,688145929,MGE interneuron,New Patchseq,Pvalb,0,
Sst Tac1 Tacr3,Sst Tac1 Tacr3,623326230,MGE interneuron,New Patchseq,Sst,0,
Sncg Gpr50,Sncg Gpr50,935032340,CGE interneuron,New Patchseq,Sncg,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,805584825,MGE interneuron,New Patchseq,Sst,0,
Pvalb Calb1 Sst,Pvalb Calb1 Sst,662580082,MGE interneuron,New Patchseq,Pvalb,0,
Sst Tac2 Tacstd2,Sst Tac2 Tacstd2,669165397,MGE interneuron,New Patchseq,Sst,0,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,809688289,CGE interneuron,New Patchseq,Vip,0,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,742033571,CGE interneuron,New Patchseq,Vip,0,
Sst Calb2 Necab1,Sst Calb2 Necab1,760834631,MGE interneuron,New Patchseq,Sst,0,
Vip Lmo1 Myl1,Vip Lmo1 Myl1,761344650,CGE interneuron,New Patchseq,Vip,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,718872930,MGE interneuron,New Patchseq,Pvalb,0,
Sst Rxfp1 Eya1,Sst Rxfp1 Eya1,816012073,MGE interneuron,New Patchseq,Sst,0,
Vip Lect1 Oxtr,Vip Lect1 Oxtr,680027413,CGE interneuron,New Patchseq,Vip,0,
Sst Rxfp1 Prdm8,Sst Rxfp1 Prdm8,759948010,MGE interneuron,New Patchseq,Sst,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,602535278,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,889235347,CGE interneuron,New Patchseq,Lamp5,1,
Lamp5 Ntn1 Npy2R,Lamp5 Ntn1 Npy2R,888108541,CGE interneuron,New Patchseq,Lamp5,1,
Sst Esm1,Sst Esm1,720186469,MGE interneuron,New Patchseq,Sst,0,
Pvalb Calb1 Sst,Pvalb Calb1 Sst,674126167,MGE interneuron,New Patchseq,Pvalb,0,
Sst Tac2 Tacstd2,Sst Tac2 Tacstd2,661189529,MGE interneuron,New Patchseq,Sst,0,
Vip Ptprt Pkp2,Vip Ptprt Pkp2,695316536,CGE interneuron,New Patchseq,Vip,0,
Lamp5 Ntn1 Npy2R,Lamp5 Ntn1 Npy2R,764896381,CGE interneuron,New Patchseq,Lamp5,1,
Sst Nr2F2 Necab1,Sst Nr2F2 Necab1,705817510,MGE interneuron,New Patchseq,Sst,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,740135032,MGE interneuron,New Patchseq,Sst,0,
Sst Hpse Cbln4,Sst Hpse Cbln4,779708399,MGE interneuron,New Patchseq,Sst,0,
Sst Esm1,Sst Esm1,601811091,MGE interneuron,New Patchseq,Sst,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,669838950,MGE interneuron,New Patchseq,Pvalb,0,
Sncg Vip Itih5,Sncg Vip Itih5,857296784,CGE interneuron,New Patchseq,Sncg,0,
Sst Hpse Cbln4,Sst Hpse Cbln4,657454163,MGE interneuron,New Patchseq,Sst,0,
Sst Myh8 Etv1,Sst Myh8 Etv1,741796557,MGE interneuron,New Patchseq,Sst,0,
Pvalb Tpbg,Pvalb Tpbg,656706125,MGE interneuron,New Patchseq,Pvalb,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,841718359,MGE interneuron,New Patchseq,Sst,0,
Vip Chat Htr1F,Vip Chat Htr1F,796666943,CGE interneuron,New Patchseq,Vip,0,
Sst Hpse Cbln4,Sst Hpse Cbln4,656156755,MGE interneuron,New Patchseq,Sst,0,
Vip Chat Htr1F,Vip Chat Htr1F,797664123,CGE interneuron,New Patchseq,Vip,0,
Lamp5 Lsp1,Lamp5 Lsp1,644994103,CGE interneuron,New Patchseq,Lamp5,1,
Sst Nts,Sst Nts,743049614,MGE interneuron,New Patchseq,Sst,0,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,761822060,CGE interneuron,New Patchseq,Vip,0,
Sst Mme Fam114A1,Sst Mme Fam114A1,746754997,MGE interneuron,New Patchseq,Sst,0,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,743468218,CGE interneuron,New Patchseq,Vip,0,
Sst Rxfp1 Eya1,Sst Rxfp1 Eya1,808285808,MGE interneuron,New Patchseq,Sst,0,
Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,866267921,CGE interneuron,New Patchseq,Lamp5,1,
Vip Ptprt Pkp2,Vip Ptprt Pkp2,730796336,CGE interneuron,New Patchseq,Vip,0,
Vip Chat Htr1F,Vip Chat Htr1F,887288382,CGE interneuron,New Patchseq,Vip,0,
Pvalb Tpbg,Pvalb Tpbg,679932490,MGE interneuron,New Patchseq,Pvalb,0,
Sncg Vip Itih5,Sncg Vip Itih5,861765455,CGE interneuron,New Patchseq,Sncg,0,
Sst Nr2F2 Necab1,Sst Nr2F2 Necab1,683899155,MGE interneuron,New Patchseq,Sst,0,
Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,738043822,CGE interneuron,New Patchseq,Vip,0,
Pvalb Sema3E Kank4,Pvalb Sema3E Kank4,709153201,MGE interneuron,New Patchseq,Pvalb,0,
Sst Tac1 Htr1D,Sst Tac1 Htr1D,759970262,MGE interneuron,New Patchseq,Sst,0,
Sst Crh 4930553C11Rik,Sst Crh 4930553C11Rik,740094065,MGE interneuron,New Patchseq,Sst,0,
Sst Chodl,Sst Chodl,711528753,MGE interneuron,New Patchseq,Sst,0,
Vip Rspo1 Itga4,Vip Rspo1 Itga4,658447323,CGE interneuron,New Patchseq,Vip,0,
Lamp5 Lsp1,Lamp5 Lsp1,637846989,CGE interneuron,New Patchseq,Lamp5,1,
Lamp5 Lsp1,Lamp5 Lsp1,716832846,CGE interneuron,New Patchseq,Lamp5,1,
Sst Rxfp1 Eya1,Sst Rxfp1 Eya1,710743304,MGE interneuron,New Patchseq,Sst,0,
Pvalb Reln Itm2A,Pvalb Reln Itm2A,823830483,MGE interneuron,New Patchseq,Pvalb,0,
Sst Nts,Sst Nts,743041228,MGE interneuron,New Patchseq,Sst,0,
Vip Crispld2 Htr2C,Vip Crispld2 Htr2C,829195312,CGE interneuron,New Patchseq,Vip,0,
Pvalb Akr1C18 Ntf3,Pvalb Akr1C18 Ntf3,821563005,MGE interneuron,New Patchseq,Pvalb,0,
Sst Calb2 Pdlim5,Sst Calb2 Pdlim5,718618263,MGE interneuron,New Patchseq,Sst,0,
Inh L1 SST NMBR,Sst Nmbr,569871062,,Human Patchseq,Lamp5,1,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,643397120,,Human Patchseq,Pvalb,0,650077366
Inh L1-2 VIP LBH,Vip Lbh,650077366,,Human Patchseq,Vip,0,681546151
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,656933853,,Human Patchseq,Pvalb,0,685766680
Inh L1-3 VIP GGH,Vip Ggh,665718254,,Human Patchseq,Vip,0,685780246
Inh L1-3 SST CALB1,Sst Calb1,681546151,,Human Patchseq,Sst,0,685806972
Inh L1-3 VIP CCDC184,Vip Ccdc184,685766680,,Human Patchseq,Vip,0,685821059
Inh L1-2 VIP LBH,Vip Lbh,685780246,,Human Patchseq,Vip,0,689306781
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,685790763,,Human Patchseq,Pvalb,0,689319155
Inh L1-3 VIP SYT6,Vip Syt6,685806972,,Human Patchseq,Vip,0,689331391
Inh L4-5 PVALB MEPE,Pvalb Mepe,685821059,,Human Patchseq,Pvalb,0,689360084
Inh L1-3 SST CALB1,Sst Calb1,689306781,,Human Patchseq,Sst,0,695505884
Inh L1-3 VIP ADAMTSL1,Vip Adamtsl1,689319155,,Human Patchseq,Vip,0,695574463
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,689331391,,Human Patchseq,Pvalb,0,700801541
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,689360084,,Human Patchseq,Pvalb,0,701072075
Inh L2-4 SST FRZB,Sst Frzb,695505884,,Human Patchseq,Sst,0,707795387
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,695574463,,Human Patchseq,Pvalb,0,707837795
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,695576844,,Human Patchseq,Pvalb,0,
Inh L1-3 VIP CCDC184,Vip Ccdc184,700801541,,Human Patchseq,Vip,0,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,701072075,,Human Patchseq,Pvalb,0,720835661
Inh L1-2 PAX6 CDH12,Pax6 Cdh12,707795387,,Human Patchseq,Lamp5,1,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,707837795,,Human Patchseq,Pvalb,0,720881002
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,720835661,,Human Patchseq,Pvalb,0,720885760
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,720841879,,Human Patchseq,Pvalb,0,
Inh L2-4 SST FRZB,Sst Frzb,720881002,,Human Patchseq,Sst,0,732105067
Inh L4-5 PVALB MEPE,Pvalb Mepe,720885760,,Human Patchseq,Pvalb,0,732127116
Inh L5-6 SST MIR548F2,Sst Mir548F2,732058780,,Human Patchseq,Pvalb,0,732141043
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,732105067,,Human Patchseq,Pvalb,0,737159000
Inh L1-4 VIP CHRNA6,Vip Chrna6,732115399,,Human Patchseq,Vip,0,737549021
Inh L1-4 VIP CHRNA6,Vip Chrna6,732127116,,Human Patchseq,Vip,0,737549661
Inh L1-3 VIP SYT6,Vip Syt6,732141043,,Human Patchseq,Vip,0,737553506
Inh L1-3 VIP CCDC184,Vip Ccdc184,737159000,,Human Patchseq,Vip,0,737792547
Inh L1-3 VIP SYT6,Vip Syt6,737549021,,Human Patchseq,Vip,0,751208741
Inh L1-4 LAMP5 LCP2 ,Lcp2,737549661,,Human Patchseq,Lamp5,1,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,737553506,,Human Patchseq,Pvalb,0,758308134
Inh L2-4 SST FRZB,Sst Frzb,737792547,,Human Patchseq,Sst,0,758996755
Inh L1-2 PAX6 CDH12,Pax6 Cdh12,738006528,,Human Patchseq,Lamp5,1,
Inh L5-6 SST MIR548F2,Sst Mir548F2,751208741,,Human Patchseq,Pvalb,0,760944994
Inh L1-2 VIP TSPAN12,Vip Tspan12,758286002,,Human Patchseq,Vip,0,766789211
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,758308097,,Human Patchseq,Pvalb,0,766791643
Inh L2-3 VIP CASC6,Vip Casc6,758308134,,Human Patchseq,Vip,0,766984328
Inh L5-6 SST NPM1P10,Sst Npm1P10,758996755,,Human Patchseq,Sst,0,767084655
Inh L1-3 SST CALB1,Sst Calb1,759960718,,Human Patchseq,Sst,0,767801031
Inh L2-5 PVALB SCUBE3,Pvalb Scube3,760944994,,Human Patchseq,Pvalb,0,770249617
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,766789211,,Human Patchseq,Pvalb,0,770559860
Inh L3-5 SST ADGRG6,Sst Adgrg6,766791643,,Human Patchseq,Sst,0,770622754
Inh L1-4 LAMP5 LCP2 ,Lcp2,766984328,,Human Patchseq,Lamp5,1,
Inh L1-4 LAMP5 LCP2 ,Lcp2,767084655,,Human Patchseq,Lamp5,1,
Inh L2-5 PVALB SCUBE3,Pvalb Scube3,767801031,,Human Patchseq,Pvalb,0,797048104
Inh L1-3 VIP SYT6,Vip Syt6,770249617,,Human Patchseq,Vip,0,799031221
Inh L2-6 LAMP5 CA1,Lamp5 Ca1,770559860,,Human Patchseq,Lamp5,1,
Inh L4-6 PVALB SULF1,Pvalb Sulf1,770622754,,Human Patchseq,Pvalb,0,805772880
Inh L4-5 PVALB MEPE,Pvalb Mepe,786447528,,Human Patchseq,Pvalb,0,808920264
Inh L1-3 VIP SYT6,Vip Syt6,793395012,,Human Patchseq,Vip,0,811984547
Inh L5-6 SST TH,Sst Th,797048104,,Human Patchseq,Sst,0,819185246
Inh L1-3 VIP SYT6,Vip Syt6,799031221,,Human Patchseq,Vip,0,819194697
Inh L4-6 PVALB SULF1,Pvalb Sulf1,805772880,,Human Patchseq,Pvalb,0,819200626
Inh L3-5 SST ADGRG6,Sst Adgrg6,808920264,,Human Patchseq,Sst,0,819206421
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,811984547,,Human Patchseq,Pvalb,0,819209252
Inh L2-6 LAMP5 CA1,Lamp5 Ca1,819185246,,Human Patchseq,Lamp5,1,
Inh L1-3 SST CALB1,Sst Calb1,819194697,,Human Patchseq,Sst,0,819221461
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,819200626,,Human Patchseq,Pvalb,0,819770858
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,819206421,,Human Patchseq,Pvalb,0,819891764
Inh L2-4 SST FRZB,Sst Frzb,819209252,,Human Patchseq,Sst,0,
Inh L2-4 SST FRZB,Sst Frzb,819213795,,Human Patchseq,Sst,0,
Inh L2-4 SST FRZB,Sst Frzb,819221461,,Human Patchseq,Sst,0,839239569
Inh L3-5 SST ADGRG6,Sst Adgrg6,819770858,,Human Patchseq,Sst,0,848629140
Inh L1-3 SST CALB1,Sst Calb1,819891764,,Human Patchseq,Sst,0,848672037
Inh L4-6 PVALB SULF1,Pvalb Sulf1,835674226,,Human Patchseq,Pvalb,0,851002859
Inh L2-4 SST FRZB,Sst Frzb,839239569,,Human Patchseq,Sst,0,
Inh L2-4 SST FRZB,Sst Frzb,848565246,,Human Patchseq,Sst,0,855332601
Inh L2-4 VIP SPAG17,Vip Spag17,848610436,,Human Patchseq,Vip,0,856015279
Inh L1-3 SST CALB1,Sst Calb1,848629140,,Human Patchseq,Sst,0,864072789
Inh L2-4 SST FRZB,Sst Frzb,848636884,,Human Patchseq,Sst,0,893503755
Inh L2-4 SST FRZB,Sst Frzb,848672037,,Human Patchseq,Sst,0,894610619
Inh L1-2 PAX6 TNFAIP8L3,Pax6 Tnfaip8L3,851002859,,Human Patchseq,Lamp5,1,
Inh L2-6 LAMP5 CA1,Lamp5 Ca1,855332601,,Human Patchseq,Lamp5,1,
Inh L1-4 VIP OPRM1,Vip Oprm1,855354446,,Human Patchseq,Vip,0,907585117
Inh L2-4 SST FRZB,Sst Frzb,855460302,,Human Patchseq,Sst,0,907597822
Inh L5-6 SST KLHDC8A,Sst Klhdc8A,855488261,,Human Patchseq,Sst,0,911028006
Inh L1-3 VIP ADAMTSL1,Vip Adamtsl1,855540802,,Human Patchseq,Vip,0,914354833
Inh L5-6 SST MIR548F2,Sst Mir548F2,855760595,,Human Patchseq,Pvalb,0,
Inh L1-3 SST CALB1,Sst Calb1,855783147,,Human Patchseq,Sst,0,932161443
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,856015279,,Human Patchseq,Pvalb,0,941896404
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,864072789,,Human Patchseq,Pvalb,0,
Inh L4-5 SST STK32A,Sst Stk32A,868145983,,Human Patchseq,Sst,0,960630346
Inh L1-2 PAX6 CDH12,Pax6 Cdh12,868240930,,Human Patchseq,Lamp5,1,
Inh L1-4 LAMP5 LCP2 ,Lcp2,886539074,,Human Patchseq,Lamp5,1,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,886544038,,Human Patchseq,Pvalb,0,
Inh L2-4 SST FRZB,Sst Frzb,886547084,,Human Patchseq,Sst,0,1009830462
Inh L4-5 SST STK32A,Sst Stk32A,889787076,,Human Patchseq,Sst,0,1025606094
Inh L5-6 SST TH,Sst Th,893412652,,Human Patchseq,Sst,0,
Inh L4-5 PVALB MEPE,Pvalb Mepe,893503755,,Human Patchseq,Pvalb,0,
Inh L1-3 SST CALB1,Sst Calb1,893647190,,Human Patchseq,Sst,0,1037452707
Inh L1-3 SST CALB1,Sst Calb1,893714311,,Human Patchseq,Sst,0,1037461069
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,894360289,,Human Patchseq,Pvalb,0,1037468224
Inh L1-3 SST CALB1,Sst Calb1,894528079,,Human Patchseq,Sst,0,1037948195
Inh L1-3 SST CALB1,Sst Calb1,894610619,,Human Patchseq,Sst,0,
Inh L1-4 LAMP5 LCP2 ,Lcp2,907564709,,Human Patchseq,Lamp5,1,
Inh L1-3 VIP SYT6,Vip Syt6,907584932,,Human Patchseq,Vip,0,1040865856
Inh L3-5 SST ADGRG6,Sst Adgrg6,907585117,,Human Patchseq,Sst,0,1041074452
Inh L1-4 LAMP5 LCP2 ,Lcp2,907597822,,Human Patchseq,Lamp5,1,
Inh L1-3 VIP CCDC184,Vip Ccdc184,911028006,,Human Patchseq,Vip,0,
Inh L5-6 GAD1 GLP1R (LHX6+),Glp1R (Lhx6+),914354833,,Human Patchseq,Pvalb,0,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,914826774,,Human Patchseq,Pvalb,0,
Inh L1-3 VIP CCDC184,Vip Ccdc184,932161443,,Human Patchseq,Vip,0,
Inh L1-3 SST CALB1,Sst Calb1,941707648,,Human Patchseq,Sst,0,
Inh L1-3 SST CALB1,Sst Calb1,941862585,,Human Patchseq,Sst,0,
Inh L4-5 PVALB MEPE,Pvalb Mepe,941896404,,Human Patchseq,Pvalb,0,
Inh L2-4 SST FRZB,Sst Frzb,941919377,,Human Patchseq,Sst,0,
Inh L1-3 VIP SYT6,Vip Syt6,960630346,,Human Patchseq,Vip,0,1049237275
Inh L1-2 VIP LBH,Vip Lbh,960790148,,Human Patchseq,Vip,0,
Inh L1-3 SST CALB1,Sst Calb1,966905488,,Human Patchseq,Sst,0,
Inh L5-6 SST MIR548F2,Sst Mir548F2,966910744,,Human Patchseq,Pvalb,0,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,967540207,,Human Patchseq,Pvalb,0,1058193059
Inh L1-3 SST CALB1,Sst Calb1,1002962250,,Human Patchseq,Sst,0,1060105621
Inh L1-2 SST BAGE2,Sst Bage2,1009830462,,Human Patchseq,Lamp5,1,
Inh L2-4 SST FRZB,Sst Frzb,1025606094,,Human Patchseq,Sst,0,1061696800
Inh L1-3 SST CALB1,Sst Calb1,1037452707,,Human Patchseq,Sst,0,1061720975
Inh L3-5 SST ADGRG6,Sst Adgrg6,1037461069,,Human Patchseq,Sst,0,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,1037468224,,Human Patchseq,Pvalb,0,1065913190
Inh L4-5 PVALB MEPE,Pvalb Mepe,1037948195,,Human Patchseq,Pvalb,0,1067599469
Inh L4-5 PVALB MEPE,Pvalb Mepe,1040865856,,Human Patchseq,Pvalb,0,1067605482
Inh L1-3 VIP ADAMTSL1,Vip Adamtsl1,1041074452,,Human Patchseq,Vip,0,1069242387
Inh L1-3 VIP SYT6,Vip Syt6,1041081551,,Human Patchseq,Vip,0,1069256863
Inh L4-6 PVALB SULF1,Pvalb Sulf1,1049237275,,Human Patchseq,Pvalb,0,1072170652
Inh L4-5 PVALB MEPE,Pvalb Mepe,1058193059,,Human Patchseq,Pvalb,0,1077530486
Inh L3-5 SST ADGRG6,Sst Adgrg6,1060105621,,Human Patchseq,Sst,0,1079568285
Inh L1-3 SST CALB1,Sst Calb1,1060169142,,Human Patchseq,Sst,0,1079573757
Inh L1-3 SST CALB1,Sst Calb1,1061696800,,Human Patchseq,Sst,0,
Inh L1-3 VIP SYT6,Vip Syt6,1061720975,,Human Patchseq,Vip,0,
Inh L5-6 SST MIR548F2,Sst Mir548F2,1065913190,,Human Patchseq,Pvalb,0,
Inh L2-4 PVALB WFDC2,Pvalb Wfdc2,1067599469,,Human Patchseq,Pvalb,0,
Inh L5-6 GAD1 GLP1R (LHX6+),Glp1R (Lhx6+),1067605482,,Human Patchseq,Pvalb,0,
Inh L1-3 SST CALB1,Sst Calb1,1069242387,,Human Patchseq,Sst,0,
Inh L3-5 SST ADGRG6,Sst Adgrg6,1069256863,,Human Patchseq,Sst,0,
Inh L3-6 SST HPGD,Sst Hpgd,1072170652,,Human Patchseq,Sst,0,
Inh L4-6 PVALB SULF1,Pvalb Sulf1,1077530486,,Human Patchseq,Pvalb,0,
Inh L1-3 SST CALB1,Sst Calb1,1079568285,,Human Patchseq,Sst,0,
Inh L1-3 SST CALB1,Sst Calb1,1079573757,,Human Patchseq,Sst,0,
